localidade,serie,nome,id,populacao,latitude,longitude
"{'id': '4109302', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guaraniaçu - PR'}",{'2021': '11969'},Guaraniaçu - PR,4109302,11969,-25.05509806438316,-52.863265866712354
"{'id': '4109401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guarapuava - PR'}",{'2021': '183755'},Guarapuava - PR,4109401,183755,-25.371354662375197,-51.49123907939781
"{'id': '4109500', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guaraqueçaba - PR'}",{'2021': '7554'},Guaraqueçaba - PR,4109500,7554,-25.233675929365564,-48.366689831909355
"{'id': '4109609', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guaratuba - PR'}",{'2021': '37974'},Guaratuba - PR,4109609,37974,-25.8176264368123,-48.768671507484974
"{'id': '4109658', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Honório Serpa - PR'}",{'2021': '5030'},Honório Serpa - PR,4109658,5030,-26.162763348654615,-52.37258625244341
"{'id': '4109708', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibaiti - PR'}",{'2021': '31854'},Ibaiti - PR,4109708,31854,-23.778227875319885,-50.28739755344101
"{'id': '4109757', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibema - PR'}",{'2021': '6387'},Ibema - PR,4109757,6387,-25.152013494600858,-53.024041250975905
"{'id': '4109807', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibiporã - PR'}",{'2021': '55688'},Ibiporã - PR,4109807,55688,-23.23640833971652,-51.03776072115522
"{'id': '4109906', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Icaraíma - PR'}",{'2021': '7671'},Icaraíma - PR,4109906,7671,-23.37360919637116,-53.5856186597509
"{'id': '4110003', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iguaraçu - PR'}",{'2021': '4475'},Iguaraçu - PR,4110003,4475,-23.226840023861282,-51.84693924997651
"{'id': '4110052', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iguatu - PR'}",{'2021': '2251'},Iguatu - PR,4110052,2251,-24.68784032654401,-53.08691232544573
"{'id': '4110078', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Imbaú - PR'}",{'2021': '13449'},Imbaú - PR,4110078,13449,-24.438482170764956,-50.74191081395581
"{'id': '4110102', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Imbituva - PR'}",{'2021': '33306'},Imbituva - PR,4110102,33306,-25.225971570816917,-50.655406745327745
"{'id': '4110201', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inácio Martins - PR'}",{'2021': '11117'},Inácio Martins - PR,4110201,11117,-25.634339796953018,-51.197468594273296
"{'id': '4110300', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inajá - PR'}",{'2021': '3122'},Inajá - PR,4110300,3122,-22.71864603051973,-52.22535621311394
"{'id': '4110409', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Indianópolis - PR'}",{'2021': '4472'},Indianópolis - PR,4110409,4472,-23.486872270115327,-52.67316653989325
"{'id': '4110508', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipiranga - PR'}",{'2021': '15327'},Ipiranga - PR,4110508,15327,-24.992646360546875,-50.58877464315109
"{'id': '4110607', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iporã - PR'}",{'2021': '13642'},Iporã - PR,4110607,13642,-24.04511597497235,-53.71983221367926
"{'id': '4110656', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iracema do Oeste - PR'}",{'2021': '2216'},Iracema do Oeste - PR,4110656,2216,-24.438545536478664,-53.35175238589464
"{'id': '4110706', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Irati - PR'}",{'2021': '61439'},Irati - PR,4110706,61439,-25.488551606516356,-50.82561027190998
"{'id': '4110805', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iretama - PR'}",{'2021': '10029'},Iretama - PR,4110805,10029,-24.35228933591886,-52.111001890531405
"{'id': '4110904', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaguajé - PR'}",{'2021': '4426'},Itaguajé - PR,4110904,4426,-22.659662063323335,-51.967742817147176
"{'id': '4110953', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaipulândia - PR'}",{'2021': '11588'},Itaipulândia - PR,4110953,11588,-25.156078753097326,-54.35821176302672
"{'id': '4111001', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itambaracá - PR'}",{'2021': '6516'},Itambaracá - PR,4111001,6516,-22.982793699912513,-50.414009572849594
"{'id': '4111100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itambé - PR'}",{'2021': '6110'},Itambé - PR,4111100,6110,-23.706527538422048,-52.00826049949375
"{'id': '4111209', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': ""Itapejara d'Oeste - PR""}",{'2021': '12220'},Itapejara d'Oeste - PR,4111209,12220,-25.986199261867743,-52.82392165672109
"{'id': '4111258', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaperuçu - PR'}",{'2021': '29493'},Itaperuçu - PR,4111258,29493,-25.125231546004315,-49.490088233920986
"{'id': '4111308', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaúna do Sul - PR'}",{'2021': '2700'},Itaúna do Sul - PR,4111308,2700,-22.72872107417786,-52.898462147772925
"{'id': '4111407', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ivaí - PR'}",{'2021': '14049'},Ivaí - PR,4111407,14049,-24.98717835303151,-50.85987129049923
"{'id': '4111506', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ivaiporã - PR'}",{'2021': '31886'},Ivaiporã - PR,4111506,31886,-24.283513468552126,-51.62925785692826
"{'id': '4111555', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ivaté - PR'}",{'2021': '8294'},Ivaté - PR,4111555,8294,-23.35404262535363,-53.42436509570093
"{'id': '4111605', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ivatuba - PR'}",{'2021': '3299'},Ivatuba - PR,4111605,3299,-23.59911152250133,-52.1774432679433
"{'id': '4111704', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaboti - PR'}",{'2021': '5332'},Jaboti - PR,4111704,5332,-23.718132270010198,-50.07977562101221
"{'id': '4111803', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacarezinho - PR'}",{'2021': '39268'},Jacarezinho - PR,4111803,39268,-23.150684419676466,-49.9474171051667
"{'id': '4111902', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaguapitã - PR'}",{'2021': '13861'},Jaguapitã - PR,4111902,13861,-23.065263002196545,-51.55638324200823
"{'id': '4112009', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaguariaíva - PR'}",{'2021': '35192'},Jaguariaíva - PR,4112009,35192,-24.330788371743946,-49.70515283965266
"{'id': '4112108', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jandaia do Sul - PR'}",{'2021': '21281'},Jandaia do Sul - PR,4112108,21281,-23.627914193839203,-51.684577936514366
"{'id': '4112207', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Janiópolis - PR'}",{'2021': '4948'},Janiópolis - PR,4112207,4948,-24.128067320556443,-52.81123347015983
"{'id': '4112306', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Japira - PR'}",{'2021': '4929'},Japira - PR,4112306,4929,-23.733201411154496,-50.16296909679082
"{'id': '4112405', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Japurá - PR'}",{'2021': '9573'},Japurá - PR,4112405,9573,-23.438843911793317,-52.54118163227097
"{'id': '4112504', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jardim Alegre - PR'}",{'2021': '11067'},Jardim Alegre - PR,4112504,11067,-24.205601918881577,-51.76741432986528
"{'id': '4112603', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jardim Olinda - PR'}",{'2021': '1309'},Jardim Olinda - PR,4112603,1309,-22.57382172881284,-52.0793439658104
"{'id': '4112702', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jataizinho - PR'}",{'2021': '12687'},Jataizinho - PR,4112702,12687,-23.25115163183907,-50.92418332994169
"{'id': '4112751', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jesuítas - PR'}",{'2021': '8251'},Jesuítas - PR,4112751,8251,-24.413958872007065,-53.4105972014364
"{'id': '4112801', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Joaquim Távora - PR'}",{'2021': '12108'},Joaquim Távora - PR,4112801,12108,-23.456835483028698,-49.910311196399384
"{'id': '4112900', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jundiaí do Sul - PR'}",{'2021': '3248'},Jundiaí do Sul - PR,4112900,3248,-23.473459024427687,-50.232169408450424
"{'id': '4112959', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juranda - PR'}",{'2021': '7244'},Juranda - PR,4112959,7244,-24.39750147454894,-52.834717839523776
"{'id': '4113007', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jussara - PR'}",{'2021': '7069'},Jussara - PR,4113007,7069,-23.636983735589443,-52.447781965138425
"{'id': '4113106', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Kaloré - PR'}",{'2021': '3996'},Kaloré - PR,4113106,3996,-23.857122464277108,-51.68990600152012
"{'id': '4113205', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lapa - PR'}",{'2021': '48651'},Lapa - PR,4113205,48651,-25.770519634346748,-49.87109075734867
"{'id': '4113254', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Laranjal - PR'}",{'2021': '5719'},Laranjal - PR,4113254,5719,-24.902099799493428,-52.49063928611316
"{'id': '4113304', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Laranjeiras do Sul - PR'}",{'2021': '32167'},Laranjeiras do Sul - PR,4113304,32167,-25.345400247300557,-52.38231551240091
"{'id': '4113403', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Leópolis - PR'}",{'2021': '3896'},Leópolis - PR,4113403,3896,-23.026636426688384,-50.7112996988402
"{'id': '4113429', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lidianópolis - PR'}",{'2021': '3155'},Lidianópolis - PR,4113429,3155,-24.086224681078306,-51.638956285384296
"{'id': '4113452', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lindoeste - PR'}",{'2021': '4488'},Lindoeste - PR,4113452,4488,-25.25795465619615,-53.55804652550747
"{'id': '4113502', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Loanda - PR'}",{'2021': '23393'},Loanda - PR,4113502,23393,-22.94913203434768,-53.07125296839176
"{'id': '4113601', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lobato - PR'}",{'2021': '4850'},Lobato - PR,4113601,4850,-22.98175912997451,-51.987237975971894
"{'id': '4113700', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Londrina - PR'}",{'2021': '580870'},Londrina - PR,4113700,580870,-23.514251957270567,-51.110376576021096
"{'id': '4113734', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Luiziana - PR'}",{'2021': '7217'},Luiziana - PR,4113734,7217,-24.347402835760185,-52.33080502033826
"{'id': '4113759', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lunardelli - PR'}",{'2021': '4695'},Lunardelli - PR,4113759,4695,-24.080203301513393,-51.77098451432827
"{'id': '4113809', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lupionópolis - PR'}",{'2021': '4969'},Lupionópolis - PR,4113809,4969,-22.72796812315008,-51.66448003035778
"{'id': '4113908', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mallet - PR'}",{'2021': '13697'},Mallet - PR,4113908,13697,-25.881748954439374,-50.856979655489845
"{'id': '4114005', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mamborê - PR'}",{'2021': '12900'},Mamborê - PR,4114005,12900,-24.36107356916367,-52.58907392010704
"{'id': '4114104', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mandaguaçu - PR'}",{'2021': '23373'},Mandaguaçu - PR,4114104,23373,-23.278667788256666,-52.05583277262348
"{'id': '4114203', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mandaguari - PR'}",{'2021': '34628'},Mandaguari - PR,4114203,34628,-23.482005572688387,-51.706699619627685
"{'id': '4114302', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mandirituba - PR'}",{'2021': '27750'},Mandirituba - PR,4114302,27750,-25.84237937092007,-49.32228599163163
"{'id': '4114351', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Manfrinópolis - PR'}",{'2021': '2442'},Manfrinópolis - PR,4114351,2442,-26.095105213875897,-53.345415482254666
"{'id': '4114401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mangueirinha - PR'}",{'2021': '16572'},Mangueirinha - PR,4114401,16572,-26.033420827766623,-52.20928187981923
"{'id': '4114500', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Manoel Ribas - PR'}",{'2021': '13517'},Manoel Ribas - PR,4114500,13517,-24.48932223226612,-51.64040461268482
"{'id': '4114609', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marechal Cândido Rondon - PR'}",{'2021': '54031'},Marechal Cândido Rondon - PR,4114609,54031,-24.571488752483027,-54.13689690927945
"{'id': '4114708', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maria Helena - PR'}",{'2021': '5593'},Maria Helena - PR,4114708,5593,-23.58235224964,-53.221504715071084
"{'id': '4114807', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marialva - PR'}",{'2021': '36103'},Marialva - PR,4114807,36103,-23.530652470995037,-51.86785236054697
"{'id': '4114906', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marilândia do Sul - PR'}",{'2021': '8793'},Marilândia do Sul - PR,4114906,8793,-23.773325706135566,-51.283618490515416
"{'id': '4115002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marilena - PR'}",{'2021': '7093'},Marilena - PR,4115002,7093,-22.732814523388555,-53.06447865581502
"{'id': '4115101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mariluz - PR'}",{'2021': '10327'},Mariluz - PR,4115101,10327,-24.05365756794379,-53.21066267313982
"{'id': '4115200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maringá - PR'}",{'2021': '436472'},Maringá - PR,4115200,436472,-23.40094932978756,-51.96781260327519
"{'id': '4115309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mariópolis - PR'}",{'2021': '6655'},Mariópolis - PR,4115309,6655,-26.336077435396216,-52.58075847669991
"{'id': '4115358', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maripá - PR'}",{'2021': '5562'},Maripá - PR,4115358,5562,-24.44485361428356,-53.79169090901218
"{'id': '4115408', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marmeleiro - PR'}",{'2021': '14407'},Marmeleiro - PR,4115408,14407,-26.246539739475956,-53.09308613569333
"{'id': '4115457', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marquinho - PR'}",{'2021': '4283'},Marquinho - PR,4115457,4283,-25.098792941699728,-52.25267228295832
"{'id': '4115507', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marumbi - PR'}",{'2021': '4676'},Marumbi - PR,4115507,4676,-23.754307218758754,-51.65957701779038
"{'id': '4115606', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matelândia - PR'}",{'2021': '18266'},Matelândia - PR,4115606,18266,-25.351046464182446,-53.906007122480574
"{'id': '4115705', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matinhos - PR'}",{'2021': '35705'},Matinhos - PR,4115705,35705,-25.761716897379113,-48.55456759137518
"{'id': '4115739', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mato Rico - PR'}",{'2021': '3142'},Mato Rico - PR,4115739,3142,-24.70146276452967,-52.21191741964492
"{'id': '4115754', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mauá da Serra - PR'}",{'2021': '10994'},Mauá da Serra - PR,4115754,10994,-23.9110720184611,-51.180256396290616
"{'id': '4115804', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Medianeira - PR'}",{'2021': '46940'},Medianeira - PR,4115804,46940,-25.26317096307275,-54.09192078871268
"{'id': '4115853', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mercedes - PR'}",{'2021': '5617'},Mercedes - PR,4115853,5617,-24.433404866393786,-54.18623577831437
"{'id': '4115903', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mirador - PR'}",{'2021': '2180'},Mirador - PR,4115903,2180,-23.202385308102443,-52.74614307204811
"{'id': '4116000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miraselva - PR'}",{'2021': '1786'},Miraselva - PR,4116000,1786,-22.973112445415538,-51.485216610915145
"{'id': '4116059', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Missal - PR'}",{'2021': '10706'},Missal - PR,4116059,10706,-25.095571565469275,-54.241280551613826
"{'id': '4116109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Moreira Sales - PR'}",{'2021': '11966'},Moreira Sales - PR,4116109,11966,-24.024439544775472,-53.0055714897655
"{'id': '4116208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Morretes - PR'}",{'2021': '16485'},Morretes - PR,4116208,16485,-25.51834963623356,-48.85602205658212
"{'id': '4116307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Munhoz de Melo - PR'}",{'2021': '4034'},Munhoz de Melo - PR,4116307,4034,-23.130271265107446,-51.73487963771533
"{'id': '4116406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nossa Senhora das Graças - PR'}",{'2021': '4009'},Nossa Senhora das Graças - PR,4116406,4009,-22.914078416692345,-51.79807014468635
"{'id': '4116505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Aliança do Ivaí - PR'}",{'2021': '1560'},Nova Aliança do Ivaí - PR,4116505,1560,-23.16960003901027,-52.610611067259946
"{'id': '4116604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova América da Colina - PR'}",{'2021': '3424'},Nova América da Colina - PR,4116604,3424,-23.34539588462727,-50.70629257311167
"{'id': '4116703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Aurora - PR'}",{'2021': '10131'},Nova Aurora - PR,4116703,10131,-24.501753351854823,-53.27610262593658
"{'id': '4116802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Cantu - PR'}",{'2021': '4827'},Nova Cantu - PR,4116802,4827,-24.659236694334382,-52.558510680579396
"{'id': '4116901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Esperança - PR'}",{'2021': '28062'},Nova Esperança - PR,4116901,28062,-23.191420403106434,-52.25089349662482
"{'id': '4116950', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Esperança do Sudoeste - PR'}",{'2021': '5014'},Nova Esperança do Sudoeste - PR,4116950,5014,-25.89843331942907,-53.25759702259343
"{'id': '4117008', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Fátima - PR'}",{'2021': '8120'},Nova Fátima - PR,4117008,8120,-23.418505168095678,-50.538469750589314
"{'id': '4117057', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Laranjeiras - PR'}",{'2021': '11462'},Nova Laranjeiras - PR,4117057,11462,-25.225983500351038,-52.57478872289499
"{'id': '4117107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Londrina - PR'}",{'2021': '13188'},Nova Londrina - PR,4117107,13188,-22.78688556210138,-52.954771279077946
"{'id': '4117206', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Olímpia - PR'}",{'2021': '5846'},Nova Olímpia - PR,4117206,5846,-23.42670294260179,-53.07216685579777
"{'id': '4117214', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Santa Bárbara - PR'}",{'2021': '4304'},Nova Santa Bárbara - PR,4117214,4304,-23.59225810900131,-50.74329343298229
"{'id': '4117222', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Santa Rosa - PR'}",{'2021': '8311'},Nova Santa Rosa - PR,4117222,8311,-24.4403550720897,-53.95853869694933
"{'id': '4117255', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Prata do Iguaçu - PR'}",{'2021': '10540'},Nova Prata do Iguaçu - PR,4117255,10540,-25.590800234009137,-53.378307624675486
"{'id': '4117271', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Tebas - PR'}",{'2021': '5252'},Nova Tebas - PR,4117271,5252,-24.459934204620243,-51.9444577426877
"{'id': '4117297', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novo Itacolomi - PR'}",{'2021': '2836'},Novo Itacolomi - PR,4117297,2836,-23.78090198009051,-51.532814141625614
"{'id': '4117305', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ortigueira - PR'}",{'2021': '21783'},Ortigueira - PR,4117305,21783,-24.13506720391811,-50.946954946870754
"{'id': '4117404', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ourizona - PR'}",{'2021': '3423'},Ourizona - PR,4117404,3423,-23.459737855675375,-52.23134535581108
"{'id': '4117453', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ouro Verde do Oeste - PR'}",{'2021': '6036'},Ouro Verde do Oeste - PR,4117453,6036,-24.793795168693627,-53.9096819063522
"{'id': '4117503', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paiçandu - PR'}",{'2021': '42251'},Paiçandu - PR,4117503,42251,-23.465098443072268,-52.122151072275464
"{'id': '4117602', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palmas - PR'}",{'2021': '52503'},Palmas - PR,4117602,52503,-26.451092778122547,-51.814358782054626
"{'id': '4117701', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palmeira - PR'}",{'2021': '34109'},Palmeira - PR,4117701,34109,-25.44262573660497,-50.057774730720276
"{'id': '4117800', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palmital - PR'}",{'2021': '12755'},Palmital - PR,4117800,12755,-24.875705191584093,-52.265723561378294
"{'id': '4117909', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palotina - PR'}",{'2021': '32389'},Palotina - PR,4117909,32389,-24.274636100944534,-53.824040425402735
"{'id': '4118006', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraíso do Norte - PR'}",{'2021': '14211'},Paraíso do Norte - PR,4118006,14211,-23.268090886825842,-52.63551088900755
"{'id': '4118105', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paranacity - PR'}",{'2021': '11685'},Paranacity - PR,4118105,11685,-22.847296232409942,-52.14462488789277
"{'id': '4118204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paranaguá - PR'}",{'2021': '157378'},Paranaguá - PR,4118204,157378,-25.52720820949085,-48.51766215795257
"{'id': '4118303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paranapoema - PR'}",{'2021': '3277'},Paranapoema - PR,4118303,3277,-22.66047207857392,-52.10267764706809
"{'id': '4118402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paranavaí - PR'}",{'2021': '89454'},Paranavaí - PR,4118402,89454,-22.921258898947556,-52.51061952371282
"{'id': '4118451', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pato Bragado - PR'}",{'2021': '5755'},Pato Bragado - PR,4118451,5755,-24.63422927961694,-54.24826096533139
"{'id': '4118501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pato Branco - PR'}",{'2021': '84779'},Pato Branco - PR,4118501,84779,-26.169021941919148,-52.66320850020442
"{'id': '4118600', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paula Freitas - PR'}",{'2021': '5942'},Paula Freitas - PR,4118600,5942,-26.177393082523903,-50.86084992674494
